step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
1920	112.578	0.165159	5.78136	0.165159	0	0	0	0	0	
1930	117.323	-0.0962271	5.75669	-0.0962271	0	0	0	0	0	
1940	114.218	0.0120475	5.71007	0.0120475	0	0	0	0	0	
1950	108.487	0.345752	5.75786	0.345752	0	0	0	0	0	
1960	108.54	0.458378	5.87314	0.458378	0	0	0	0	0	
1970	114.899	0.194117	5.92611	0.194117	0	0	0	0	0	
1980	119.306	-0.0900332	5.86179	-0.0900332	0	0	0	0	0	
1990	115.928	-0.00374093	5.77958	-0.00374093	0	0	0	0	0	
2000	109.282	0.35034	5.8021	0.35034	0	0	0	0	0	
2010	110.069	0.516658	6.00766	0.516658	0	0	0	0	0	
2020	117.406	0.280138	6.13719	0.280138	0	0	0	0	0	
2030	123.563	-0.0399426	6.12427	-0.0399426	0	0	0	0	0	
2040	121.81	-0.0169515	6.05978	-0.0169515	0	0	0	0	0	
2050	115.631	0.309996	6.07849	0.309996	0	0	0	0	0	
2060	113.959	0.501427	6.18651	0.501427	0	0	0	0	0	
2070	119.425	0.302922	6.26071	0.302922	0	0	0	0	0	
2080	124.846	-0.0103163	6.21789	-0.0103163	0	0	0	0	0	
2090	123.027	-0.00727791	6.13016	-0.00727791	0	0	0	0	0	
2100	116.533	0.314361	6.12787	0.314361	0	0	0	0	0	
2110	115.964	0.5352	6.3203	0.5352	0	0	0	0	0	
2120	122.246	0.364325	6.46284	0.364325	0	0	0	0	0	
2130	129.114	0.0272323	6.46837	0.0272323	0	0	0	0	0	
2140	128.935	-0.0335954	6.39859	-0.0335954	0	0	0	0	0	
2150	123.103	0.249001	6.39023	0.249001	0	0	0	0	0	
2160	119.978	0.495747	6.48108	0.495747	0	0	0	0	0	
2170	123.917	0.387816	6.56965	0.387816	0	0	0	0	0	
2180	129.686	0.0859051	6.55555	0.0859051	0	0	0	0	0	
2190	129.66	0.00662549	6.47497	0.00662549	0	0	0	0	0	
2200	124.13	0.257267	6.44977	0.257267	0	0	0	0	0	
2210	122.521	0.506295	6.61851	0.506295	0	0	0	0	0	
2220	127.152	0.422416	6.76566	0.422416	0	0	0	0	0	
2230	134.022	0.109231	6.79518	0.109231	0	0	0	0	0	
2240	135.533	-0.0286727	6.73266	-0.0286727	0	0	0	0	0	
2250	130.764	0.177783	6.70122	0.177783	0	0	0	0	0	
2260	126.517	0.45572	6.7673	0.45572	0	0	0	0	0	
2270	128.45	0.455548	6.86355	0.455548	0	0	0	0	0	
2280	133.957	0.200433	6.88317	0.200433	0	0	0	0	0	
2290	135.835	0.0443699	6.82079	0.0443699	0	0	0	0	0	
2300	131.935	0.193953	6.77581	0.193953	0	0	0	0	0	
2310	129.626	0.446317	6.91298	0.446317	0	0	0	0	0	
2320	132.199	0.461936	7.05697	0.461936	0	0	0	0	0	
2330	138.461	0.206	7.1134	0.206	0	0	0	0	0	
2340	141.645	0.00200262	7.06827	0.00200262	0	0	0	0	0	
2350	138.479	0.11032	7.01861	0.11032	0	0	0	0	0	
2360	133.478	0.39618	7.05499	0.39618	0	0	0	0	0	
2370	133.171	0.508688	7.15217	0.508688	0	0	0	0	0	
2380	137.935	0.325112	7.20627	0.325112	0	0	0	0	0	
2390	141.654	0.102351	7.16906	0.102351	0	0	0	0	0	
2400	139.802	0.133503	7.10782	0.133503	0	0	0	0	0	
2410	137.135	0.367487	7.20877	0.367487	0	0	0	0	0	
2420	137.498	0.483143	7.34252	0.483143	0	0	0	0	0	
2430	142.691	0.30654	7.42499	0.30654	0	0	0	0	0	
2440	147.354	0.052488	7.40356	0.052488	0	0	0	0	0	
2450	146.075	0.0541357	7.3414	0.0541357	0	0	0	0	0	
2460	140.715	0.326853	7.3467	0.326853	0	0	0	0	0	
2470	138.222	0.542943	7.43846	0.542943	0	0	0	0	0	
2480	141.919	0.443297	7.52322	0.443297	0	0	0	0	0	
2490	147.207	0.1701	7.51383	0.1701	0	0	0	0	0	
2500	147.527	0.0811999	7.44089	0.0811999	0	0	0	0	0	
2510	144.852	0.27904	7.5053	0.27904	0	0	0	0	0	
2520	143.142	0.482184	7.62313	0.482184	0	0	0	0	0	
2530	146.973	0.395064	7.72711	0.395064	0	0	0	0	0	
2540	152.721	0.113272	7.73205	0.113272	0	0	0	0	0	
2550	153.339	0.0149307	7.66454	0.0149307	0	0	0	0	0	
2560	148.046	0.256155	7.64172	0.256155	0	0	0	0	0	
2570	143.717	0.553124	7.72276	0.553124	0	0	0	0	0	
2580	146.17	0.538541	7.83052	0.538541	0	0	0	0	0	
2590	152.535	0.238597	7.84813	0.238597	0	0	0	0	0	
2600	154.863	0.0442897	7.76997	0.0442897	0	0	0	0	0	
2610	152.555	0.192003	7.80253	0.192003	0	0	0	0	0	
2620	149.192	0.457908	7.90064	0.457908	0	0	0	0	0	
2630	151.52	0.459807	8.01868	0.459807	0	0	0	0	0	
2640	157.783	0.178433	8.04974	0.178433	0	0	0	0	0	
2650	160.073	5.42875e-006	7.98557	5.42875e-006	0	0	0	0	0	
2660	155.319	0.192969	7.94139	0.192969	0	0	0	0	0	
2670	149.759	0.53612	8.00716	0.53612	0	0	0	0	0	
2680	150.911	0.598328	8.12683	0.598328	0	0	0	0	0	
2690	157.682	0.301281	8.16759	0.301281	0	0	0	0	0	
2700	161.627	0.0289715	8.09204	0.0289715	0	0	0	0	0	
2710	160.081	0.115215	8.10118	0.115215	0	0	0	0	0	
2720	155.693	0.410071	8.17713	0.410071	0	0	0	0	0	
2730	156.487	0.492982	8.29964	0.492982	0	0	0	0	0	
2740	162.568	0.244374	8.35444	0.244374	0	0	0	0	0	
2750	166.138	0.0151978	8.30335	0.0151978	0	0	0	0	0	
2760	162.416	0.144924	8.24737	0.144924	0	0	0	0	0	
2770	156.378	0.493049	8.29431	0.493049	0	0	0	0	0	
2780	156.243	0.61891	8.41341	0.61891	0	0	0	0	0	
2790	162.647	0.35824	8.47224	0.35824	0	0	0	0	0	
2800	167.684	0.0431516	8.40841	0.0431516	0	0	0	0	0	
2810	167.303	0.0589679	8.40522	0.0589679	0	0	0	0	0	
2820	162.628	0.34501	8.45806	0.34501	0	0	0	0	0	
2830	161.935	0.496545	8.575	0.496545	0	0	0	0	0	
2840	167.12	0.31293	8.65004	0.31293	0	0	0	0	0	
2850	171.513	0.0652546	8.62156	0.0652546	0	0	0	0	0	
2860	169.299	0.118134	8.56397	0.118134	0	0	0	0	0	
2870	163.574	0.4287	8.58895	0.4287	0	0	0	0	0	
2880	162.207	0.602563	8.69461	0.602563	0	0	0	0	0	
2890	167.485	0.410117	8.76546	0.410117	0	0	0	0	0	
2900	173.057	0.0883423	8.72164	0.0883423	0	0	0	0	0	
2910	174.194	0.0272385	8.71727	0.0272385	0	0	0	0	0	
2920	169.953	0.268358	8.74679	0.268358	0	0	0	0	0	
2930	167.871	0.474068	8.84864	0.474068	0	0	0	0	0	
2940	171.531	0.382372	8.93954	0.382372	0	0	0	0	0	
2950	176.305	0.145804	8.94112	0.145804	0	0	0	0	0	
2960	175.98	0.1117	8.89082	0.1117	0	0	0	0	0	
2970	171.258	0.347884	8.89145	0.347884	0	0	0	0	0	
2980	168.742	0.554432	8.97249	0.554432	0	0	0	0	0	
2990	172.265	0.455602	9.0494	0.455602	0	0	0	0	0	
3000	177.858	0.159138	9.03194	0.159138	0	0	0	0	0	
3010	180.745	0.0194124	9.03626	0.0194124	0	0	0	0	0	
3020	177.528	0.187351	9.04369	0.187351	0	0	0	0	0	
3030	174.216	0.432228	9.12335	0.432228	0	0	0	0	0	
3040	175.927	0.44899	9.22549	0.44899	0	0	0	0	0	
3050	180.705	0.246393	9.26126	0.246393	0	0	0	0	0	
3060	182.474	0.121644	9.22473	0.121644	0	0	0	0	0	
3070	179.247	0.25812	9.20024	0.25812	0	0	0	0	0	
3080	175.714	0.483077	9.24894	0.483077	0	0	0	0	0	
3090	177.093	0.491848	9.32647	0.491848	0	0	0	0	0	
3100	182.281	0.245056	9.33852	0.245056	0	0	0	0	0	
3110	186.956	0.0324196	9.3591	0.0324196	0	0	0	0	0	
3120	185.15	0.111099	9.34771	0.111099	0	0	0	0	0	
3130	180.855	0.37935	9.40165	0.37935	0	0	0	0	0	
3140	180.478	0.506662	9.5102	0.506662	0	0	0	0	0	
