"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-43.200000	132.655861	132.655861	0.000000	0.000000	132.655861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-43.000000	131.576083	131.576083	0.000000	0.000000	131.576083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-42.800000	130.499361	130.499361	0.000000	0.000000	130.499361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-42.600000	129.425771	129.425771	0.000000	0.000000	129.425771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-42.400000	128.355320	128.355320	0.000000	0.000000	128.355320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-42.200000	127.287982	127.287982	0.000000	0.000000	127.287982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-42.000000	126.223853	126.223853	0.000000	0.000000	126.223853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-41.800000	125.162827	125.162827	0.000000	0.000000	125.162827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-41.600000	124.105018	124.105018	0.000000	0.000000	124.105018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-41.400000	123.050384	123.050384	0.000000	0.000000	123.050384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-41.200000	121.998949	121.998949	0.000000	0.000000	121.998949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-41.000000	120.950745	120.950745	0.000000	0.000000	120.950745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-40.800000	119.905777	119.905777	0.000000	0.000000	119.905777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-40.600000	118.864043	118.864043	0.000000	0.000000	118.864043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-40.400000	117.825586	117.825586	0.000000	0.000000	117.825586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-40.200000	116.790384	116.790384	0.000000	0.000000	116.790384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-40.000000	115.758484	115.758484	0.000000	0.000000	115.758484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-39.800000	114.729893	114.729893	0.000000	0.000000	114.729893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-39.600000	113.704609	113.704609	0.000000	0.000000	113.704609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-39.400000	112.682674	112.682674	0.000000	0.000000	112.682674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-39.200000	111.664073	111.664073	0.000000	0.000000	111.664073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-39.000000	110.648830	110.648830	0.000000	0.000000	110.648830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-38.800000	109.636977	109.636977	0.000000	0.000000	109.636977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-38.600000	108.628525	108.628525	0.000000	0.000000	108.628525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-38.400000	107.623480	107.623480	0.000000	0.000000	107.623480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-38.200000	106.621853	106.621853	0.000000	0.000000	106.621853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-38.000000	105.623667	105.623667	0.000000	0.000000	105.623667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-37.800000	104.628948	104.628948	0.000000	0.000000	104.628948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-37.600000	103.637702	103.637702	0.000000	0.000000	103.637702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-37.400000	102.649935	102.649935	0.000000	0.000000	102.649935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-37.200000	101.665679	101.665679	0.000000	0.000000	101.665679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-37.000000	100.684962	100.684962	0.000000	0.000000	100.684962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36.800000	99.707755	99.707755	0.000000	0.000000	99.707755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36.600000	98.734115	98.734115	0.000000	0.000000	98.734115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36.400000	97.764063	97.764063	0.000000	0.000000	97.764063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36.200000	96.797573	96.797573	0.000000	0.000000	96.797573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36.000000	95.834718	95.834718	0.000000	0.000000	95.834718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-35.800000	94.875472	94.875472	0.000000	0.000000	94.875472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-35.600000	93.919875	93.919875	0.000000	0.000000	93.919875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-35.400000	92.967925	92.967925	0.000000	0.000000	92.967925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-35.200000	92.019643	92.019643	0.000000	0.000000	92.019643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-35.000000	91.075071	91.075071	0.000000	0.000000	91.075071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-34.800000	90.134214	90.134214	0.000000	0.000000	90.134214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-34.600000	89.197072	89.197072	0.000000	0.000000	89.197072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-34.400000	88.263702	88.263702	0.000000	0.000000	88.263702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-34.200000	87.334076	87.334076	0.000000	0.000000	87.334076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-34.000000	86.408220	86.408220	0.000000	0.000000	86.408220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-33.800000	85.486190	85.486190	0.000000	0.000000	85.486190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-33.600000	84.567957	84.567957	0.000000	0.000000	84.567957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-33.400000	83.653585	83.653585	0.000000	0.000000	83.653585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-33.200000	82.743065	82.743065	0.000000	0.000000	82.743065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-33.000000	81.836409	81.836409	0.000000	0.000000	81.836409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.800000	80.933657	80.933657	0.000000	0.000000	80.933657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.600000	80.034808	80.034808	0.000000	0.000000	80.034808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.400000	79.139886	79.139886	0.000000	0.000000	79.139886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.200000	78.248928	78.248928	0.000000	0.000000	78.248928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.000000	77.361927	77.361927	0.000000	0.000000	77.361927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.800000	76.478918	76.478918	0.000000	0.000000	76.478918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.600000	75.599918	75.599918	0.000000	0.000000	75.599918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.400000	74.724934	74.724934	0.000000	0.000000	74.724934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.200000	73.854001	73.854001	0.000000	0.000000	73.854001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.000000	72.987126	72.987126	0.000000	0.000000	72.987126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.800000	72.124343	72.124343	0.000000	0.000000	72.124343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.600000	71.265660	71.265660	0.000000	0.000000	71.265660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.400000	70.411101	70.411101	0.000000	0.000000	70.411101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.200000	69.560662	69.560662	0.000000	0.000000	69.560662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.000000	68.714405	68.714405	0.000000	0.000000	68.714405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.800000	67.872335	67.872335	0.000000	0.000000	67.872335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.600000	67.034447	67.034447	0.000000	0.000000	67.034447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.400000	66.200789	66.200789	0.000000	0.000000	66.200789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.200000	65.371360	65.371360	0.000000	0.000000	65.371360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.000000	64.546203	64.546203	0.000000	0.000000	64.546203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.800000	63.725330	63.725330	0.000000	0.000000	63.725330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.600000	62.908739	62.908739	0.000000	0.000000	62.908739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.400000	62.096467	62.096467	0.000000	0.000000	62.096467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.200000	61.288547	61.288547	0.000000	0.000000	61.288547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.000000	60.484981	60.484981	0.000000	0.000000	60.484981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.800000	59.685798	59.685798	0.000000	0.000000	59.685798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.600000	58.891006	58.891006	0.000000	0.000000	58.891006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.400000	58.100630	58.100630	0.000000	0.000000	58.100630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.200000	57.314695	57.314695	0.000000	0.000000	57.314695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.000000	56.533222	56.533222	0.000000	0.000000	56.533222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.800000	55.756226	55.756226	0.000000	0.000000	55.756226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.600000	54.983729	54.983729	0.000000	0.000000	54.983729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.400000	54.215754	54.215754	0.000000	0.000000	54.215754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.200000	53.452324	53.452324	0.000000	0.000000	53.452324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.000000	52.693447	52.693447	0.000000	0.000000	52.693447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.800000	51.939151	51.939151	0.000000	0.000000	51.939151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.600000	51.189463	51.189463	0.000000	0.000000	51.189463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.400000	50.444380	50.444380	0.000000	0.000000	50.444380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.200000	49.703943	49.703943	0.000000	0.000000	49.703943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.000000	48.968176	48.968176	0.000000	0.000000	48.968176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.800000	48.237089	48.237089	0.000000	0.000000	48.237089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.600000	47.510699	47.510699	0.000000	0.000000	47.510699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.400000	46.789033	46.789033	0.000000	0.000000	46.789033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.200000	46.072114	46.072114	0.000000	0.000000	46.072114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.000000	45.359944	45.359944	0.000000	0.000000	45.359944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.800000	44.652576	44.652576	0.000000	0.000000	44.652576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.600000	43.950003	43.950003	0.000000	0.000000	43.950003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.400000	43.252254	43.252254	0.000000	0.000000	43.252254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.200000	42.559342	42.559342	0.000000	0.000000	42.559342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.000000	41.871301	41.871301	0.000000	0.000000	41.871301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.800000	41.188143	41.188143	0.000000	0.000000	41.188143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.600000	40.509895	40.509895	0.000000	0.000000	40.509895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.400000	39.836577	39.836577	0.000000	0.000000	39.836577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.200000	39.168195	39.168195	0.000000	0.000000	39.168195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.000000	38.504783	38.504783	0.000000	0.000000	38.504783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.800000	37.846354	37.846354	0.000000	0.000000	37.846354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.600000	37.192933	37.192933	0.000000	0.000000	37.192933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.400000	36.544539	36.544539	0.000000	0.000000	36.544539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.200000	35.901192	35.901192	0.000000	0.000000	35.901192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.000000	35.262912	35.262912	0.000000	0.000000	35.262912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.800000	34.629720	34.629720	0.000000	0.000000	34.629720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.600000	34.001644	34.001644	0.000000	0.000000	34.001644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.400000	33.378678	33.378678	0.000000	0.000000	33.378678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.200000	32.760868	32.760868	0.000000	0.000000	32.760868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.000000	32.148225	32.148225	0.000000	0.000000	32.148225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.800000	31.540776	31.540776	0.000000	0.000000	31.540776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.600000	30.938532	30.938532	0.000000	0.000000	30.938532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.400000	30.341512	30.341512	0.000000	0.000000	30.341512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.200000	29.749738	29.749738	0.000000	0.000000	29.749738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.000000	29.163240	29.163240	0.000000	0.000000	29.163240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-18.800000	28.582019	28.582019	0.000000	0.000000	28.582019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-18.600000	28.006113	28.006113	0.000000	0.000000	28.006113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-18.400000	27.435529	27.435529	0.000000	0.000000	27.435529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-18.200000	26.870293	26.870293	0.000000	0.000000	26.870293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-18.000000	26.310431	26.310431	0.000000	0.000000	26.310431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-17.800000	25.755951	25.755951	0.000000	0.000000	25.755951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-17.600000	25.206870	25.206870	0.000000	0.000000	25.206870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-17.400000	24.663227	24.663227	0.000000	0.000000	24.663227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-17.200000	24.125026	24.125026	0.000000	0.000000	24.125026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-17.000000	23.592280	23.592280	0.000000	0.000000	23.592280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-16.800000	23.065031	23.065031	0.000000	0.000000	23.065031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-16.600000	22.543276	22.543276	0.000000	0.000000	22.543276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-16.400000	22.027053	22.027053	0.000000	0.000000	22.027053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-16.200000	21.516365	21.516365	0.000000	0.000000	21.516365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-16.000000	21.011243	21.011243	0.000000	0.000000	21.011243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-15.800000	20.511700	20.511700	0.000000	0.000000	20.511700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
